# dataset: GeoCSV 2.0,
2018-09-22T08:20:18.969538Z,-180
2018-09-22T08:20:19.019538Z,-220
2018-09-22T08:20:19.069538Z,-212
2018-09-22T08:20:19.119538Z,-223
2018-09-22T08:20:19.169538Z,-255
2018-09-22T08:20:19.219538Z,-261
2018-09-22T08:20:19.269538Z,-261
2018-09-22T08:20:19.319538Z,-257
2018-09-22T08:20:19.369538Z,-257
2018-09-22T08:20:19.419538Z,-274
2018-09-22T08:20:19.469538Z,-239
2018-09-22T08:20:19.519538Z,-220
2018-09-22T08:20:19.569538Z,-258
2018-09-22T08:20:19.619538Z,-267
2018-09-22T08:20:19.669538Z,-279
2018-09-22T08:20:19.719538Z,-271
2018-09-22T08:20:19.769538Z,-253
2018-09-22T08:20:19.819538Z,-250
2018-09-22T08:20:19.869538Z,-261
2018-09-22T08:20:19.919538Z,-297
2018-09-22T08:20:19.969538Z,-280
2018-09-22T08:20:20.019538Z,-232
2018-09-22T08:20:20.069538Z,-202
2018-09-22T08:20:20.119538Z,-186
2018-09-22T08:20:20.169538Z,-167
2018-09-22T08:20:20.219538Z,-130
2018-09-22T08:20:20.269538Z,-97
2018-09-22T08:20:20.319538Z,-81
2018-09-22T08:20:20.369538Z,-58
2018-09-22T08:20:20.419538Z,5
2018-09-22T08:20:20.469538Z,28
2018-09-22T08:20:20.519538Z,68
2018-09-22T08:20:20.569538Z,157
2018-09-22T08:20:20.619538Z,134
2018-09-22T08:20:20.669538Z,154
2018-09-22T08:20:20.719538Z,236
2018-09-22T08:20:20.769538Z,253
2018-09-22T08:20:20.819538Z,330
2018-09-22T08:20:20.869538Z,385
2018-09-22T08:20:20.919538Z,383
2018-09-22T08:20:20.969538Z,432
2018-09-22T08:20:21.019538Z,508
2018-09-22T08:20:21.069538Z,547
2018-09-22T08:20:21.119538Z,574
2018-09-22T08:20:21.169538Z,610
2018-09-22T08:20:21.219538Z,621
2018-09-22T08:20:21.269538Z,689
2018-09-22T08:20:21.319538Z,737
2018-09-22T08:20:21.369538Z,710
2018-09-22T08:20:21.419538Z,757
2018-09-22T08:20:21.469538Z,776
2018-09-22T08:20:21.519538Z,742
2018-09-22T08:20:21.569538Z,765
2018-09-22T08:20:21.619538Z,795
2018-09-22T08:20:21.669538Z,813
2018-09-22T08:20:21.719538Z,809
2018-09-22T08:20:21.769538Z,798
2018-09-22T08:20:21.819538Z,784
2018-09-22T08:20:21.869538Z,799
2018-09-22T08:20:21.919538Z,823
2018-09-22T08:20:21.969538Z,764
2018-09-22T08:20:22.019538Z,737
2018-09-22T08:20:22.069538Z,747
2018-09-22T08:20:22.119538Z,724
2018-09-22T08:20:22.169538Z,764
2018-09-22T08:20:22.219538Z,771
2018-09-22T08:20:22.269538Z,720
2018-09-22T08:20:22.319538Z,759
2018-09-22T08:20:22.369538Z,740
2018-09-22T08:20:22.419538Z,723
2018-09-22T08:20:22.469538Z,780
2018-09-22T08:20:22.519538Z,735
2018-09-22T08:20:22.569538Z,687
2018-09-22T08:20:22.619538Z,676
2018-09-22T08:20:22.669538Z,683
2018-09-22T08:20:22.719538Z,686
2018-09-22T08:20:22.769538Z,682
2018-09-22T08:20:22.819538Z,687
2018-09-22T08:20:22.869538Z,604
2018-09-22T08:20:22.919538Z,586
2018-09-22T08:20:22.969538Z,623
2018-09-22T08:20:23.019538Z,545
2018-09-22T08:20:23.069538Z,591
2018-09-22T08:20:23.119538Z,587
2018-09-22T08:20:23.169538Z,446
2018-09-22T08:20:23.219538Z,525
2018-09-22T08:20:23.269538Z,544
2018-09-22T08:20:23.319538Z,441
2018-09-22T08:20:23.369538Z,454
2018-09-22T08:20:23.419538Z,438
2018-09-22T08:20:23.469538Z,403
2018-09-22T08:20:23.519538Z,401
2018-09-22T08:20:23.569538Z,395
2018-09-22T08:20:23.619538Z,397
2018-09-22T08:20:23.669538Z,362
2018-09-22T08:20:23.719538Z,361
2018-09-22T08:20:23.769538Z,373
2018-09-22T08:20:23.819538Z,351
2018-09-22T08:20:23.869538Z,363
2018-09-22T08:20:23.919538Z,373
2018-09-22T08:20:23.969538Z,343
2018-09-22T08:20:24.019538Z,340
2018-09-22T08:20:24.069538Z,386
2018-09-22T08:20:24.119538Z,388
2018-09-22T08:20:24.169538Z,367
2018-09-22T08:20:24.219538Z,370
2018-09-22T08:20:24.269538Z,316
2018-09-22T08:20:24.319538Z,276
2018-09-22T08:20:24.369538Z,337
2018-09-22T08:20:24.419538Z,286
2018-09-22T08:20:24.469538Z,245
2018-09-22T08:20:24.519538Z,318
2018-09-22T08:20:24.569538Z,245
2018-09-22T08:20:24.619538Z,195
2018-09-22T08:20:24.669538Z,215
2018-09-22T08:20:24.719538Z,195
2018-09-22T08:20:24.769538Z,176
2018-09-22T08:20:24.819538Z,154
2018-09-22T08:20:24.869538Z,144
2018-09-22T08:20:24.919538Z,96
2018-09-22T08:20:24.969538Z,86
2018-09-22T08:20:25.019538Z,71
2018-09-22T08:20:25.069538Z,13
2018-09-22T08:20:25.119538Z,2
2018-09-22T08:20:25.169538Z,0
2018-09-22T08:20:25.219538Z,28
2018-09-22T08:20:25.269538Z,-18
2018-09-22T08:20:25.319538Z,-67
2018-09-22T08:20:25.369538Z,-63
2018-09-22T08:20:25.419538Z,-113
2018-09-22T08:20:25.469538Z,-80
2018-09-22T08:20:25.519538Z,-85
2018-09-22T08:20:25.569538Z,-165
2018-09-22T08:20:25.619538Z,-158
2018-09-22T08:20:25.669538Z,-172
2018-09-22T08:20:25.719538Z,-164
2018-09-22T08:20:25.769538Z,-185
2018-09-22T08:20:25.819538Z,-235
2018-09-22T08:20:25.869538Z,-185
2018-09-22T08:20:25.919538Z,-234
2018-09-22T08:20:25.969538Z,-248
2018-09-22T08:20:26.019538Z,-192
2018-09-22T08:20:26.069538Z,-236
2018-09-22T08:20:26.119538Z,-248
2018-09-22T08:20:26.169538Z,-247
2018-09-22T08:20:26.219538Z,-252
2018-09-22T08:20:26.269538Z,-218
2018-09-22T08:20:26.319538Z,-212
2018-09-22T08:20:26.369538Z,-242
2018-09-22T08:20:26.419538Z,-167
2018-09-22T08:20:26.469538Z,-165
2018-09-22T08:20:26.519538Z,-186
2018-09-22T08:20:26.569538Z,-68
2018-09-22T08:20:26.619538Z,-100
2018-09-22T08:20:26.669538Z,-147
2018-09-22T08:20:26.719538Z,-78
2018-09-22T08:20:26.769538Z,-64
2018-09-22T08:20:26.819538Z,-29
2018-09-22T08:20:26.869538Z,51
2018-09-22T08:20:26.919538Z,50
2018-09-22T08:20:26.969538Z,43
2018-09-22T08:20:27.019538Z,107
2018-09-22T08:20:27.069538Z,99
2018-09-22T08:20:27.119538Z,86
2018-09-22T08:20:27.169538Z,155
2018-09-22T08:20:27.219538Z,137
2018-09-22T08:20:27.269538Z,166
2018-09-22T08:20:27.319538Z,279
2018-09-22T08:20:27.369538Z,288
2018-09-22T08:20:27.419538Z,322
2018-09-22T08:20:27.469538Z,362
2018-09-22T08:20:27.519538Z,359
2018-09-22T08:20:27.569538Z,386
2018-09-22T08:20:27.619538Z,443
2018-09-22T08:20:27.669538Z,472
2018-09-22T08:20:27.719538Z,461
2018-09-22T08:20:27.769538Z,464
2018-09-22T08:20:27.819538Z,487
2018-09-22T08:20:27.869538Z,535
2018-09-22T08:20:27.919538Z,546
2018-09-22T08:20:27.969538Z,512
2018-09-22T08:20:28.019538Z,523
2018-09-22T08:20:28.069538Z,567
2018-09-22T08:20:28.119538Z,532
2018-09-22T08:20:28.169538Z,559
2018-09-22T08:20:28.219538Z,616
2018-09-22T08:20:28.269538Z,581
2018-09-22T08:20:28.319538Z,601
2018-09-22T08:20:28.369538Z,592
2018-09-22T08:20:28.419538Z,633
2018-09-22T08:20:28.469538Z,681
2018-09-22T08:20:28.519538Z,651
2018-09-22T08:20:28.569538Z,708
2018-09-22T08:20:28.619538Z,695
2018-09-22T08:20:28.669538Z,699
2018-09-22T08:20:28.719538Z,764
2018-09-22T08:20:28.769538Z,720
2018-09-22T08:20:28.819538Z,747
2018-09-22T08:20:28.869538Z,751
2018-09-22T08:20:28.919538Z,703
2018-09-22T08:20:28.969538Z,766
2018-09-22T08:20:29.019538Z,745
2018-09-22T08:20:29.069538Z,701
2018-09-22T08:20:29.119538Z,710
2018-09-22T08:20:29.169538Z,673
2018-09-22T08:20:29.219538Z,663
2018-09-22T08:20:29.269538Z,637
2018-09-22T08:20:29.319538Z,610
2018-09-22T08:20:29.369538Z,585
2018-09-22T08:20:29.419538Z,559
2018-09-22T08:20:29.469538Z,531
2018-09-22T08:20:29.519538Z,495
2018-09-22T08:20:29.569538Z,471
2018-09-22T08:20:29.619538Z,406
2018-09-22T08:20:29.669538Z,391
2018-09-22T08:20:29.719538Z,375
2018-09-22T08:20:29.769538Z,313
2018-09-22T08:20:29.819538Z,341
2018-09-22T08:20:29.869538Z,341
2018-09-22T08:20:29.919538Z,278
2018-09-22T08:20:29.969538Z,263
2018-09-22T08:20:30.019538Z,270
2018-09-22T08:20:30.069538Z,258
2018-09-22T08:20:30.119538Z,278
2018-09-22T08:20:30.169538Z,272
2018-09-22T08:20:30.219538Z,198
2018-09-22T08:20:30.269538Z,213
2018-09-22T08:20:30.319538Z,197
2018-09-22T08:20:30.369538Z,227
2018-09-22T08:20:30.419538Z,300
2018-09-22T08:20:30.469538Z,208
2018-09-22T08:20:30.519538Z,214
2018-09-22T08:20:30.569538Z,226
2018-09-22T08:20:30.619538Z,228
2018-09-22T08:20:30.669538Z,280
2018-09-22T08:20:30.719538Z,227
2018-09-22T08:20:30.769538Z,210
2018-09-22T08:20:30.819538Z,214
2018-09-22T08:20:30.869538Z,265
2018-09-22T08:20:30.919538Z,252
2018-09-22T08:20:30.969538Z,225
2018-09-22T08:20:31.019538Z,275
2018-09-22T08:20:31.069538Z,214
2018-09-22T08:20:31.119538Z,239
2018-09-22T08:20:31.169538Z,256
2018-09-22T08:20:31.219538Z,235
2018-09-22T08:20:31.269538Z,278
2018-09-22T08:20:31.319538Z,265
2018-09-22T08:20:31.369538Z,268
2018-09-22T08:20:31.419538Z,211
2018-09-22T08:20:31.469538Z,218
2018-09-22T08:20:31.519538Z,291
2018-09-22T08:20:31.569538Z,265
2018-09-22T08:20:31.619538Z,291
2018-09-22T08:20:31.669538Z,286
2018-09-22T08:20:31.719538Z,296
2018-09-22T08:20:31.769538Z,349
2018-09-22T08:20:31.819538Z,341
2018-09-22T08:20:31.869538Z,311
2018-09-22T08:20:31.919538Z,293
2018-09-22T08:20:31.969538Z,295
2018-09-22T08:20:32.019538Z,311
2018-09-22T08:20:32.069538Z,365
2018-09-22T08:20:32.119538Z,332
2018-09-22T08:20:32.169538Z,279
2018-09-22T08:20:32.219538Z,261
2018-09-22T08:20:32.269538Z,228
2018-09-22T08:20:32.319538Z,259
2018-09-22T08:20:32.369538Z,251
2018-09-22T08:20:32.419538Z,193
2018-09-22T08:20:32.469538Z,167
2018-09-22T08:20:32.519538Z,156
2018-09-22T08:20:32.569538Z,158
2018-09-22T08:20:32.619538Z,144
2018-09-22T08:20:32.669538Z,102
2018-09-22T08:20:32.719538Z,63
2018-09-22T08:20:32.769538Z,35
2018-09-22T08:20:32.819538Z,52
2018-09-22T08:20:32.869538Z,70
2018-09-22T08:20:32.919538Z,47
2018-09-22T08:20:32.969538Z,-1
2018-09-22T08:20:33.019538Z,-36
2018-09-22T08:20:33.069538Z,9
2018-09-22T08:20:33.119538Z,12
2018-09-22T08:20:33.169538Z,-22
2018-09-22T08:20:33.219538Z,-49
2018-09-22T08:20:33.269538Z,-84
2018-09-22T08:20:33.319538Z,-94
2018-09-22T08:20:33.369538Z,-113
2018-09-22T08:20:33.419538Z,-100
2018-09-22T08:20:33.469538Z,-169
2018-09-22T08:20:33.519538Z,-238
2018-09-22T08:20:33.569538Z,-217
2018-09-22T08:20:33.619538Z,-192
2018-09-22T08:20:33.669538Z,-177
2018-09-22T08:20:33.719538Z,-286
2018-09-22T08:20:33.769538Z,-314
2018-09-22T08:20:33.819538Z,-246
2018-09-22T08:20:33.869538Z,-278
2018-09-22T08:20:33.919538Z,-309
2018-09-22T08:20:33.969538Z,-327
2018-09-22T08:20:34.019538Z,-349
2018-09-22T08:20:34.069538Z,-311
2018-09-22T08:20:34.119538Z,-306
2018-09-22T08:20:34.169538Z,-324
2018-09-22T08:20:34.219538Z,-322
2018-09-22T08:20:34.269538Z,-345
2018-09-22T08:20:34.319538Z,-311
2018-09-22T08:20:34.369538Z,-319
2018-09-22T08:20:34.419538Z,-306
2018-09-22T08:20:34.469538Z,-243
2018-09-22T08:20:34.519538Z,-262
2018-09-22T08:20:34.569538Z,-238
2018-09-22T08:20:34.619538Z,-238
2018-09-22T08:20:34.669538Z,-259
2018-09-22T08:20:34.719538Z,-215
2018-09-22T08:20:34.769538Z,-172
2018-09-22T08:20:34.819538Z,-168
2018-09-22T08:20:34.869538Z,-149
2018-09-22T08:20:34.919538Z,-89
2018-09-22T08:20:34.969538Z,-105
2018-09-22T08:20:35.019538Z,-68
2018-09-22T08:20:35.069538Z,-11
2018-09-22T08:20:35.119538Z,-7
2018-09-22T08:20:35.169538Z,22
2018-09-22T08:20:35.219538Z,56
2018-09-22T08:20:35.269538Z,87
2018-09-22T08:20:35.319538Z,103
2018-09-22T08:20:35.369538Z,150
2018-09-22T08:20:35.419538Z,186
2018-09-22T08:20:35.469538Z,227
2018-09-22T08:20:35.519538Z,244
2018-09-22T08:20:35.569538Z,252
2018-09-22T08:20:35.619538Z,315
2018-09-22T08:20:35.669538Z,326
2018-09-22T08:20:35.719538Z,282
2018-09-22T08:20:35.769538Z,310
2018-09-22T08:20:35.819538Z,443
2018-09-22T08:20:35.869538Z,498
2018-09-22T08:20:35.919538Z,481
2018-09-22T08:20:35.969538Z,484
2018-09-22T08:20:36.019538Z,460
2018-09-22T08:20:36.069538Z,508
2018-09-22T08:20:36.119538Z,563
2018-09-22T08:20:36.169538Z,542
2018-09-22T08:20:36.219538Z,558
2018-09-22T08:20:36.269538Z,610
2018-09-22T08:20:36.319538Z,650
2018-09-22T08:20:36.369538Z,636
2018-09-22T08:20:36.419538Z,643
2018-09-22T08:20:36.469538Z,637
2018-09-22T08:20:36.519538Z,653
2018-09-22T08:20:36.569538Z,762
2018-09-22T08:20:36.619538Z,790
2018-09-22T08:20:36.669538Z,790
2018-09-22T08:20:36.719538Z,776
2018-09-22T08:20:36.769538Z,722
2018-09-22T08:20:36.819538Z,743
2018-09-22T08:20:36.869538Z,834
2018-09-22T08:20:36.919538Z,851
2018-09-22T08:20:36.969538Z,781
2018-09-22T08:20:37.019538Z,809
2018-09-22T08:20:37.069538Z,872
2018-09-22T08:20:37.119538Z,881
2018-09-22T08:20:37.169538Z,905
2018-09-22T08:20:37.219538Z,878
2018-09-22T08:20:37.269538Z,894
2018-09-22T08:20:37.319538Z,946
2018-09-22T08:20:37.369538Z,908
2018-09-22T08:20:37.419538Z,858
2018-09-22T08:20:37.469538Z,852
2018-09-22T08:20:37.519538Z,864
2018-09-22T08:20:37.569538Z,824
2018-09-22T08:20:37.619538Z,793
2018-09-22T08:20:37.669538Z,759
2018-09-22T08:20:37.719538Z,766
2018-09-22T08:20:37.769538Z,800
2018-09-22T08:20:37.819538Z,751
2018-09-22T08:20:37.869538Z,712
2018-09-22T08:20:37.919538Z,672
2018-09-22T08:20:37.969538Z,659
2018-09-22T08:20:38.019538Z,636
2018-09-22T08:20:38.069538Z,588
2018-09-22T08:20:38.119538Z,609
2018-09-22T08:20:38.169538Z,589
2018-09-22T08:20:38.219538Z,596
2018-09-22T08:20:38.269538Z,539
2018-09-22T08:20:38.319538Z,407
2018-09-22T08:20:38.369538Z,447
2018-09-22T08:20:38.419538Z,427
2018-09-22T08:20:38.469538Z,384
2018-09-22T08:20:38.519538Z,373
2018-09-22T08:20:38.569538Z,318
2018-09-22T08:20:38.619538Z,314
2018-09-22T08:20:38.669538Z,287
2018-09-22T08:20:38.719538Z,279
2018-09-22T08:20:38.769538Z,231
2018-09-22T08:20:38.819538Z,222
2018-09-22T08:20:38.869538Z,225
2018-09-22T08:20:38.919538Z,158
2018-09-22T08:20:38.969538Z,187
2018-09-22T08:20:39.019538Z,122
2018-09-22T08:20:39.069538Z,66
2018-09-22T08:20:39.119538Z,113
2018-09-22T08:20:39.169538Z,66
2018-09-22T08:20:39.219538Z,77
2018-09-22T08:20:39.269538Z,73
2018-09-22T08:20:39.319538Z,28
2018-09-22T08:20:39.369538Z,35
2018-09-22T08:20:39.419538Z,-8
2018-09-22T08:20:39.469538Z,-23
2018-09-22T08:20:39.519538Z,-24
2018-09-22T08:20:39.569538Z,-56
2018-09-22T08:20:39.619538Z,-85
2018-09-22T08:20:39.669538Z,-105
2018-09-22T08:20:39.719538Z,-155
2018-09-22T08:20:39.769538Z,-196
2018-09-22T08:20:39.819538Z,-188
2018-09-22T08:20:39.869538Z,-217
2018-09-22T08:20:39.919538Z,-228
2018-09-22T08:20:39.969538Z,-216
2018-09-22T08:20:40.019538Z,-235
2018-09-22T08:20:40.069538Z,-282
2018-09-22T08:20:40.119538Z,-337
2018-09-22T08:20:40.169538Z,-341
2018-09-22T08:20:40.219538Z,-346
2018-09-22T08:20:40.269538Z,-355
2018-09-22T08:20:40.319538Z,-325
2018-09-22T08:20:40.369538Z,-347
2018-09-22T08:20:40.419538Z,-338
2018-09-22T08:20:40.469538Z,-330
2018-09-22T08:20:40.519538Z,-360
2018-09-22T08:20:40.569538Z,-308
2018-09-22T08:20:40.619538Z,-323
2018-09-22T08:20:40.669538Z,-333
2018-09-22T08:20:40.719538Z,-272
2018-09-22T08:20:40.769538Z,-288
2018-09-22T08:20:40.819538Z,-333
2018-09-22T08:20:40.869538Z,-296
2018-09-22T08:20:40.919538Z,-269
2018-09-22T08:20:40.969538Z,-295
2018-09-22T08:20:41.019538Z,-275
2018-09-22T08:20:41.069538Z,-252
2018-09-22T08:20:41.119538Z,-175
2018-09-22T08:20:41.169538Z,-115
2018-09-22T08:20:41.219538Z,-113
2018-09-22T08:20:41.269538Z,-124
2018-09-22T08:20:41.319538Z,-126
2018-09-22T08:20:41.369538Z,-18
2018-09-22T08:20:41.419538Z,51
2018-09-22T08:20:41.469538Z,56
2018-09-22T08:20:41.519538Z,95
2018-09-22T08:20:41.569538Z,125
2018-09-22T08:20:41.619538Z,197
2018-09-22T08:20:41.669538Z,279
2018-09-22T08:20:41.719538Z,320
2018-09-22T08:20:41.769538Z,327
2018-09-22T08:20:41.819538Z,347
2018-09-22T08:20:41.869538Z,422
2018-09-22T08:20:41.919538Z,423
2018-09-22T08:20:41.969538Z,443
2018-09-22T08:20:42.019538Z,504
2018-09-22T08:20:42.069538Z,479
2018-09-22T08:20:42.119538Z,531
2018-09-22T08:20:42.169538Z,609
2018-09-22T08:20:42.219538Z,588
2018-09-22T08:20:42.269538Z,616
2018-09-22T08:20:42.319538Z,647
2018-09-22T08:20:42.369538Z,665
2018-09-22T08:20:42.419538Z,743
2018-09-22T08:20:42.469538Z,805
2018-09-22T08:20:42.519538Z,802
2018-09-22T08:20:42.569538Z,777
2018-09-22T08:20:42.619538Z,821
2018-09-22T08:20:42.669538Z,849
2018-09-22T08:20:42.719538Z,851
2018-09-22T08:20:42.769538Z,862
2018-09-22T08:20:42.819538Z,846
2018-09-22T08:20:42.869538Z,880
2018-09-22T08:20:42.919538Z,887
2018-09-22T08:20:42.969538Z,866
2018-09-22T08:20:43.019538Z,869
2018-09-22T08:20:43.069538Z,823
2018-09-22T08:20:43.119538Z,800
2018-09-22T08:20:43.169538Z,826
2018-09-22T08:20:43.219538Z,809
2018-09-22T08:20:43.269538Z,770
2018-09-22T08:20:43.319538Z,777
2018-09-22T08:20:43.369538Z,728
2018-09-22T08:20:43.419538Z,680
2018-09-22T08:20:43.469538Z,683
2018-09-22T08:20:43.519538Z,621
2018-09-22T08:20:43.569538Z,622
2018-09-22T08:20:43.619538Z,588
2018-09-22T08:20:43.669538Z,505
2018-09-22T08:20:43.719538Z,489
2018-09-22T08:20:43.769538Z,436
2018-09-22T08:20:43.819538Z,423
2018-09-22T08:20:43.869538Z,413
2018-09-22T08:20:43.919538Z,361
2018-09-22T08:20:43.969538Z,301
2018-09-22T08:20:44.019538Z,237
2018-09-22T08:20:44.069538Z,207
2018-09-22T08:20:44.119538Z,161
2018-09-22T08:20:44.169538Z,154
2018-09-22T08:20:44.219538Z,128
2018-09-22T08:20:44.269538Z,44
2018-09-22T08:20:44.319538Z,-13
2018-09-22T08:20:44.369538Z,-14
2018-09-22T08:20:44.419538Z,2
2018-09-22T08:20:44.469538Z,-52
2018-09-22T08:20:44.519538Z,-100
2018-09-22T08:20:44.569538Z,-149
2018-09-22T08:20:44.619538Z,-137
2018-09-22T08:20:44.669538Z,-108
2018-09-22T08:20:44.719538Z,-159
2018-09-22T08:20:44.769538Z,-174
2018-09-22T08:20:44.819538Z,-192
2018-09-22T08:20:44.869538Z,-197
2018-09-22T08:20:44.919538Z,-189
2018-09-22T08:20:44.969538Z,-205
2018-09-22T08:20:45.019538Z,-226
2018-09-22T08:20:45.069538Z,-234
2018-09-22T08:20:45.119538Z,-189
2018-09-22T08:20:45.169538Z,-185
2018-09-22T08:20:45.219538Z,-213
2018-09-22T08:20:45.269538Z,-231
2018-09-22T08:20:45.319538Z,-260
2018-09-22T08:20:45.369538Z,-219
2018-09-22T08:20:45.419538Z,-190
2018-09-22T08:20:45.469538Z,-179
2018-09-22T08:20:45.519538Z,-148
2018-09-22T08:20:45.569538Z,-169
2018-09-22T08:20:45.619538Z,-117
2018-09-22T08:20:45.669538Z,-78
2018-09-22T08:20:45.719538Z,-49
2018-09-22T08:20:45.769538Z,24
2018-09-22T08:20:45.819538Z,26
2018-09-22T08:20:45.869538Z,79
2018-09-22T08:20:45.919538Z,90
2018-09-22T08:20:45.969538Z,82
2018-09-22T08:20:46.019538Z,165
2018-09-22T08:20:46.069538Z,220
2018-09-22T08:20:46.119538Z,229
2018-09-22T08:20:46.169538Z,240
2018-09-22T08:20:46.219538Z,266
2018-09-22T08:20:46.269538Z,272
2018-09-22T08:20:46.319538Z,280
2018-09-22T08:20:46.369538Z,295
2018-09-22T08:20:46.419538Z,309
2018-09-22T08:20:46.469538Z,272
2018-09-22T08:20:46.519538Z,275
2018-09-22T08:20:46.569538Z,337
2018-09-22T08:20:46.619538Z,330
2018-09-22T08:20:46.669538Z,346
2018-09-22T08:20:46.719538Z,330
2018-09-22T08:20:46.769538Z,313
2018-09-22T08:20:46.819538Z,352
2018-09-22T08:20:46.869538Z,372
2018-09-22T08:20:46.919538Z,405
2018-09-22T08:20:46.969538Z,371
2018-09-22T08:20:47.019538Z,370
2018-09-22T08:20:47.069538Z,411
2018-09-22T08:20:47.119538Z,399
2018-09-22T08:20:47.169538Z,416
2018-09-22T08:20:47.219538Z,400
2018-09-22T08:20:47.269538Z,390
2018-09-22T08:20:47.319538Z,372
2018-09-22T08:20:47.369538Z,334
2018-09-22T08:20:47.419538Z,320
2018-09-22T08:20:47.469538Z,306
2018-09-22T08:20:47.519538Z,286
2018-09-22T08:20:47.569538Z,248
2018-09-22T08:20:47.619538Z,272
2018-09-22T08:20:47.669538Z,251
2018-09-22T08:20:47.719538Z,192
2018-09-22T08:20:47.769538Z,214
2018-09-22T08:20:47.819538Z,209
2018-09-22T08:20:47.869538Z,207
2018-09-22T08:20:47.919538Z,225
2018-09-22T08:20:47.969538Z,226
2018-09-22T08:20:48.019538Z,240
2018-09-22T08:20:48.069538Z,266
2018-09-22T08:20:48.119538Z,286
2018-09-22T08:20:48.169538Z,285
2018-09-22T08:20:48.219538Z,307
2018-09-22T08:20:48.269538Z,360
2018-09-22T08:20:48.319538Z,347
2018-09-22T08:20:48.369538Z,356
2018-09-22T08:20:48.419538Z,414
2018-09-22T08:20:48.469538Z,381
2018-09-22T08:20:48.519538Z,389
2018-09-22T08:20:48.569538Z,422
2018-09-22T08:20:48.619538Z,444
2018-09-22T08:20:48.669538Z,475
2018-09-22T08:20:48.719538Z,460
2018-09-22T08:20:48.769538Z,487
2018-09-22T08:20:48.819538Z,484
2018-09-22T08:20:48.869538Z,492
2018-09-22T08:20:48.919538Z,514
