# dataset: GeoCSV 2.0,
2018-09-22T08:20:48.969538Z,508
2018-09-22T08:20:49.019538Z,521
2018-09-22T08:20:49.069538Z,499
2018-09-22T08:20:49.119538Z,484
2018-09-22T08:20:49.169538Z,466
2018-09-22T08:20:49.219538Z,488
2018-09-22T08:20:49.269538Z,478
2018-09-22T08:20:49.319538Z,445
2018-09-22T08:20:49.369538Z,501
2018-09-22T08:20:49.419538Z,491
2018-09-22T08:20:49.469538Z,439
2018-09-22T08:20:49.519538Z,420
2018-09-22T08:20:49.569538Z,393
2018-09-22T08:20:49.619538Z,392
2018-09-22T08:20:49.669538Z,384
2018-09-22T08:20:49.719538Z,369
2018-09-22T08:20:49.769538Z,337
2018-09-22T08:20:49.819538Z,298
2018-09-22T08:20:49.869538Z,307
2018-09-22T08:20:49.919538Z,312
2018-09-22T08:20:49.969538Z,329
2018-09-22T08:20:50.019538Z,275
2018-09-22T08:20:50.069538Z,188
2018-09-22T08:20:50.119538Z,204
2018-09-22T08:20:50.169538Z,160
2018-09-22T08:20:50.219538Z,121
2018-09-22T08:20:50.269538Z,128
2018-09-22T08:20:50.319538Z,59
2018-09-22T08:20:50.369538Z,26
2018-09-22T08:20:50.419538Z,41
2018-09-22T08:20:50.469538Z,-7
2018-09-22T08:20:50.519538Z,-12
2018-09-22T08:20:50.569538Z,-28
2018-09-22T08:20:50.619538Z,-93
2018-09-22T08:20:50.669538Z,-81
2018-09-22T08:20:50.719538Z,-97
2018-09-22T08:20:50.769538Z,-168
2018-09-22T08:20:50.819538Z,-191
2018-09-22T08:20:50.869538Z,-167
2018-09-22T08:20:50.919538Z,-205
2018-09-22T08:20:50.969538Z,-244
2018-09-22T08:20:51.019538Z,-243
2018-09-22T08:20:51.069538Z,-267
2018-09-22T08:20:51.119538Z,-268
2018-09-22T08:20:51.169538Z,-283
2018-09-22T08:20:51.219538Z,-305
2018-09-22T08:20:51.269538Z,-310
2018-09-22T08:20:51.319538Z,-318
2018-09-22T08:20:51.369538Z,-317
2018-09-22T08:20:51.419538Z,-305
2018-09-22T08:20:51.469538Z,-299
2018-09-22T08:20:51.519538Z,-301
2018-09-22T08:20:51.569538Z,-268
2018-09-22T08:20:51.619538Z,-254
2018-09-22T08:20:51.669538Z,-269
2018-09-22T08:20:51.719538Z,-258
2018-09-22T08:20:51.769538Z,-235
2018-09-22T08:20:51.819538Z,-201
2018-09-22T08:20:51.869538Z,-154
2018-09-22T08:20:51.919538Z,-154
2018-09-22T08:20:51.969538Z,-172
2018-09-22T08:20:52.019538Z,-105
2018-09-22T08:20:52.069538Z,-40
2018-09-22T08:20:52.119538Z,-32
2018-09-22T08:20:52.169538Z,-14
2018-09-22T08:20:52.219538Z,-17
2018-09-22T08:20:52.269538Z,-15
2018-09-22T08:20:52.319538Z,57
2018-09-22T08:20:52.369538Z,95
2018-09-22T08:20:52.419538Z,115
2018-09-22T08:20:52.469538Z,146
2018-09-22T08:20:52.519538Z,151
2018-09-22T08:20:52.569538Z,155
2018-09-22T08:20:52.619538Z,184
2018-09-22T08:20:52.669538Z,231
2018-09-22T08:20:52.719538Z,267
2018-09-22T08:20:52.769538Z,323
2018-09-22T08:20:52.819538Z,334
2018-09-22T08:20:52.869538Z,360
2018-09-22T08:20:52.919538Z,428
2018-09-22T08:20:52.969538Z,448
2018-09-22T08:20:53.019538Z,488
2018-09-22T08:20:53.069538Z,511
2018-09-22T08:20:53.119538Z,505
2018-09-22T08:20:53.169538Z,547
2018-09-22T08:20:53.219538Z,579
2018-09-22T08:20:53.269538Z,591
2018-09-22T08:20:53.319538Z,629
2018-09-22T08:20:53.369538Z,652
2018-09-22T08:20:53.419538Z,667
2018-09-22T08:20:53.469538Z,655
2018-09-22T08:20:53.519538Z,646
2018-09-22T08:20:53.569538Z,671
2018-09-22T08:20:53.619538Z,660
2018-09-22T08:20:53.669538Z,685
2018-09-22T08:20:53.719538Z,700
2018-09-22T08:20:53.769538Z,697
2018-09-22T08:20:53.819538Z,723
2018-09-22T08:20:53.869538Z,714
2018-09-22T08:20:53.919538Z,725
2018-09-22T08:20:53.969538Z,750
2018-09-22T08:20:54.019538Z,747
2018-09-22T08:20:54.069538Z,730
2018-09-22T08:20:54.119538Z,736
2018-09-22T08:20:54.169538Z,733
2018-09-22T08:20:54.219538Z,713
2018-09-22T08:20:54.269538Z,713
2018-09-22T08:20:54.319538Z,663
2018-09-22T08:20:54.369538Z,645
2018-09-22T08:20:54.419538Z,632
2018-09-22T08:20:54.469538Z,603
2018-09-22T08:20:54.519538Z,620
2018-09-22T08:20:54.569538Z,581
2018-09-22T08:20:54.619538Z,546
2018-09-22T08:20:54.669538Z,488
2018-09-22T08:20:54.719538Z,435
2018-09-22T08:20:54.769538Z,447
2018-09-22T08:20:54.819538Z,427
2018-09-22T08:20:54.869538Z,377
2018-09-22T08:20:54.919538Z,325
2018-09-22T08:20:54.969538Z,281
2018-09-22T08:20:55.019538Z,255
2018-09-22T08:20:55.069538Z,234
2018-09-22T08:20:55.119538Z,172
2018-09-22T08:20:55.169538Z,144
2018-09-22T08:20:55.219538Z,99
2018-09-22T08:20:55.269538Z,42
2018-09-22T08:20:55.319538Z,69
2018-09-22T08:20:55.369538Z,16
2018-09-22T08:20:55.419538Z,-8
2018-09-22T08:20:55.469538Z,7
2018-09-22T08:20:55.519538Z,-35
2018-09-22T08:20:55.569538Z,-52
2018-09-22T08:20:55.619538Z,-64
2018-09-22T08:20:55.669538Z,-62
2018-09-22T08:20:55.719538Z,-52
2018-09-22T08:20:55.769538Z,-44
2018-09-22T08:20:55.819538Z,-65
2018-09-22T08:20:55.869538Z,-67
2018-09-22T08:20:55.919538Z,-57
2018-09-22T08:20:55.969538Z,-73
2018-09-22T08:20:56.019538Z,-51
2018-09-22T08:20:56.069538Z,-32
2018-09-22T08:20:56.119538Z,-55
2018-09-22T08:20:56.169538Z,-61
2018-09-22T08:20:56.219538Z,-31
2018-09-22T08:20:56.269538Z,-17
2018-09-22T08:20:56.319538Z,17
2018-09-22T08:20:56.369538Z,32
2018-09-22T08:20:56.419538Z,9
2018-09-22T08:20:56.469538Z,26
2018-09-22T08:20:56.519538Z,66
2018-09-22T08:20:56.569538Z,79
2018-09-22T08:20:56.619538Z,72
2018-09-22T08:20:56.669538Z,113
2018-09-22T08:20:56.719538Z,146
2018-09-22T08:20:56.769538Z,151
2018-09-22T08:20:56.819538Z,157
2018-09-22T08:20:56.869538Z,181
2018-09-22T08:20:56.919538Z,260
2018-09-22T08:20:56.969538Z,302
2018-09-22T08:20:57.019538Z,308
2018-09-22T08:20:57.069538Z,320
2018-09-22T08:20:57.119538Z,338
2018-09-22T08:20:57.169538Z,346
2018-09-22T08:20:57.219538Z,384
2018-09-22T08:20:57.269538Z,434
2018-09-22T08:20:57.319538Z,445
2018-09-22T08:20:57.369538Z,477
2018-09-22T08:20:57.419538Z,474
2018-09-22T08:20:57.469538Z,485
2018-09-22T08:20:57.519538Z,526
2018-09-22T08:20:57.569538Z,557
2018-09-22T08:20:57.619538Z,537
2018-09-22T08:20:57.669538Z,498
2018-09-22T08:20:57.719538Z,501
2018-09-22T08:20:57.769538Z,513
2018-09-22T08:20:57.819538Z,573
2018-09-22T08:20:57.869538Z,542
2018-09-22T08:20:57.919538Z,501
2018-09-22T08:20:57.969538Z,501
2018-09-22T08:20:58.019538Z,476
2018-09-22T08:20:58.069538Z,488
2018-09-22T08:20:58.119538Z,475
2018-09-22T08:20:58.169538Z,479
2018-09-22T08:20:58.219538Z,467
2018-09-22T08:20:58.269538Z,490
2018-09-22T08:20:58.319538Z,477
2018-09-22T08:20:58.369538Z,420
2018-09-22T08:20:58.419538Z,426
2018-09-22T08:20:58.469538Z,410
2018-09-22T08:20:58.519538Z,398
2018-09-22T08:20:58.569538Z,309
2018-09-22T08:20:58.619538Z,274
2018-09-22T08:20:58.669538Z,304
2018-09-22T08:20:58.719538Z,234
2018-09-22T08:20:58.769538Z,214
2018-09-22T08:20:58.819538Z,173
2018-09-22T08:20:58.869538Z,122
2018-09-22T08:20:58.919538Z,83
2018-09-22T08:20:58.969538Z,11
2018-09-22T08:20:59.019538Z,-33
2018-09-22T08:20:59.069538Z,-75
2018-09-22T08:20:59.119538Z,-96
2018-09-22T08:20:59.169538Z,-159
2018-09-22T08:20:59.219538Z,-200
2018-09-22T08:20:59.269538Z,-252
2018-09-22T08:20:59.319538Z,-310
2018-09-22T08:20:59.369538Z,-328
2018-09-22T08:20:59.419538Z,-405
2018-09-22T08:20:59.469538Z,-430
2018-09-22T08:20:59.519538Z,-425
2018-09-22T08:20:59.569538Z,-463
2018-09-22T08:20:59.619538Z,-491
2018-09-22T08:20:59.669538Z,-482
2018-09-22T08:20:59.719538Z,-515
2018-09-22T08:20:59.769538Z,-526
2018-09-22T08:20:59.819538Z,-526
2018-09-22T08:20:59.869538Z,-568
2018-09-22T08:20:59.919538Z,-554
2018-09-22T08:20:59.969538Z,-527
2018-09-22T08:21:00.019538Z,-515
2018-09-22T08:21:00.069538Z,-548
2018-09-22T08:21:00.119538Z,-518
2018-09-22T08:21:00.169538Z,-495
2018-09-22T08:21:00.219538Z,-501
2018-09-22T08:21:00.269538Z,-446
2018-09-22T08:21:00.319538Z,-474
2018-09-22T08:21:00.369538Z,-427
2018-09-22T08:21:00.419538Z,-384
2018-09-22T08:21:00.469538Z,-397
2018-09-22T08:21:00.519538Z,-335
2018-09-22T08:21:00.569538Z,-334
2018-09-22T08:21:00.619538Z,-291
2018-09-22T08:21:00.669538Z,-246
2018-09-22T08:21:00.719538Z,-200
2018-09-22T08:21:00.769538Z,-168
2018-09-22T08:21:00.819538Z,-179
2018-09-22T08:21:00.869538Z,-90
2018-09-22T08:21:00.919538Z,-54
2018-09-22T08:21:00.969538Z,-20
2018-09-22T08:21:01.019538Z,65
2018-09-22T08:21:01.069538Z,115
2018-09-22T08:21:01.119538Z,152
2018-09-22T08:21:01.169538Z,210
2018-09-22T08:21:01.219538Z,263
2018-09-22T08:21:01.269538Z,320
2018-09-22T08:21:01.319538Z,410
2018-09-22T08:21:01.369538Z,424
2018-09-22T08:21:01.419538Z,451
2018-09-22T08:21:01.469538Z,512
2018-09-22T08:21:01.519538Z,546
2018-09-22T08:21:01.569538Z,607
2018-09-22T08:21:01.619538Z,673
2018-09-22T08:21:01.669538Z,661
2018-09-22T08:21:01.719538Z,692
2018-09-22T08:21:01.769538Z,795
2018-09-22T08:21:01.819538Z,765
2018-09-22T08:21:01.869538Z,765
2018-09-22T08:21:01.919538Z,807
2018-09-22T08:21:01.969538Z,792
2018-09-22T08:21:02.019538Z,823
2018-09-22T08:21:02.069538Z,823
2018-09-22T08:21:02.119538Z,836
2018-09-22T08:21:02.169538Z,843
2018-09-22T08:21:02.219538Z,831
2018-09-22T08:21:02.269538Z,859
2018-09-22T08:21:02.319538Z,859
2018-09-22T08:21:02.369538Z,885
2018-09-22T08:21:02.419538Z,907
2018-09-22T08:21:02.469538Z,909
2018-09-22T08:21:02.519538Z,953
2018-09-22T08:21:02.569538Z,951
2018-09-22T08:21:02.619538Z,959
2018-09-22T08:21:02.669538Z,981
2018-09-22T08:21:02.719538Z,924
2018-09-22T08:21:02.769538Z,933
2018-09-22T08:21:02.819538Z,962
2018-09-22T08:21:02.869538Z,943
2018-09-22T08:21:02.919538Z,927
2018-09-22T08:21:02.969538Z,918
2018-09-22T08:21:03.019538Z,906
2018-09-22T08:21:03.069538Z,844
2018-09-22T08:21:03.119538Z,833
2018-09-22T08:21:03.169538Z,806
2018-09-22T08:21:03.219538Z,785
2018-09-22T08:21:03.269538Z,770
2018-09-22T08:21:03.319538Z,706
2018-09-22T08:21:03.369538Z,726
2018-09-22T08:21:03.419538Z,697
2018-09-22T08:21:03.469538Z,664
2018-09-22T08:21:03.519538Z,652
2018-09-22T08:21:03.569538Z,594
2018-09-22T08:21:03.619538Z,575
2018-09-22T08:21:03.669538Z,556
2018-09-22T08:21:03.719538Z,545
2018-09-22T08:21:03.769538Z,502
2018-09-22T08:21:03.819538Z,482
2018-09-22T08:21:03.869538Z,473
2018-09-22T08:21:03.919538Z,425
2018-09-22T08:21:03.969538Z,403
2018-09-22T08:21:04.019538Z,351
2018-09-22T08:21:04.069538Z,346
2018-09-22T08:21:04.119538Z,333
2018-09-22T08:21:04.169538Z,271
2018-09-22T08:21:04.219538Z,238
2018-09-22T08:21:04.269538Z,147
2018-09-22T08:21:04.319538Z,142
2018-09-22T08:21:04.369538Z,165
2018-09-22T08:21:04.419538Z,40
2018-09-22T08:21:04.469538Z,8
2018-09-22T08:21:04.519538Z,0
2018-09-22T08:21:04.569538Z,-55
2018-09-22T08:21:04.619538Z,-60
2018-09-22T08:21:04.669538Z,-116
2018-09-22T08:21:04.719538Z,-167
2018-09-22T08:21:04.769538Z,-193
2018-09-22T08:21:04.819538Z,-235
2018-09-22T08:21:04.869538Z,-297
2018-09-22T08:21:04.919538Z,-337
2018-09-22T08:21:04.969538Z,-341
2018-09-22T08:21:05.019538Z,-379
2018-09-22T08:21:05.069538Z,-415
2018-09-22T08:21:05.119538Z,-422
2018-09-22T08:21:05.169538Z,-488
2018-09-22T08:21:05.219538Z,-522
2018-09-22T08:21:05.269538Z,-504
2018-09-22T08:21:05.319538Z,-539
2018-09-22T08:21:05.369538Z,-535
2018-09-22T08:21:05.419538Z,-571
2018-09-22T08:21:05.469538Z,-606
2018-09-22T08:21:05.519538Z,-622
2018-09-22T08:21:05.569538Z,-645
2018-09-22T08:21:05.619538Z,-621
2018-09-22T08:21:05.669538Z,-627
2018-09-22T08:21:05.719538Z,-618
2018-09-22T08:21:05.769538Z,-646
2018-09-22T08:21:05.819538Z,-683
2018-09-22T08:21:05.869538Z,-640
2018-09-22T08:21:05.919538Z,-625
2018-09-22T08:21:05.969538Z,-628
2018-09-22T08:21:06.019538Z,-620
2018-09-22T08:21:06.069538Z,-659
2018-09-22T08:21:06.119538Z,-623
2018-09-22T08:21:06.169538Z,-561
2018-09-22T08:21:06.219538Z,-557
2018-09-22T08:21:06.269538Z,-540
2018-09-22T08:21:06.319538Z,-526
2018-09-22T08:21:06.369538Z,-503
2018-09-22T08:21:06.419538Z,-470
2018-09-22T08:21:06.469538Z,-398
2018-09-22T08:21:06.519538Z,-368
2018-09-22T08:21:06.569538Z,-305
2018-09-22T08:21:06.619538Z,-205
2018-09-22T08:21:06.669538Z,-219
2018-09-22T08:21:06.719538Z,-155
2018-09-22T08:21:06.769538Z,-84
2018-09-22T08:21:06.819538Z,-66
2018-09-22T08:21:06.869538Z,29
2018-09-22T08:21:06.919538Z,70
2018-09-22T08:21:06.969538Z,75
2018-09-22T08:21:07.019538Z,148
2018-09-22T08:21:07.069538Z,186
2018-09-22T08:21:07.119538Z,207
2018-09-22T08:21:07.169538Z,270
2018-09-22T08:21:07.219538Z,327
2018-09-22T08:21:07.269538Z,379
2018-09-22T08:21:07.319538Z,392
2018-09-22T08:21:07.369538Z,423
2018-09-22T08:21:07.419538Z,470
2018-09-22T08:21:07.469538Z,498
2018-09-22T08:21:07.519538Z,540
2018-09-22T08:21:07.569538Z,569
2018-09-22T08:21:07.619538Z,654
2018-09-22T08:21:07.669538Z,671
2018-09-22T08:21:07.719538Z,675
2018-09-22T08:21:07.769538Z,748
2018-09-22T08:21:07.819538Z,756
2018-09-22T08:21:07.869538Z,807
2018-09-22T08:21:07.919538Z,827
2018-09-22T08:21:07.969538Z,811
2018-09-22T08:21:08.019538Z,838
2018-09-22T08:21:08.069538Z,855
2018-09-22T08:21:08.119538Z,895
2018-09-22T08:21:08.169538Z,893
2018-09-22T08:21:08.219538Z,878
2018-09-22T08:21:08.269538Z,911
2018-09-22T08:21:08.319538Z,912
2018-09-22T08:21:08.369538Z,892
2018-09-22T08:21:08.419538Z,903
2018-09-22T08:21:08.469538Z,866
2018-09-22T08:21:08.519538Z,820
2018-09-22T08:21:08.569538Z,833
2018-09-22T08:21:08.619538Z,828
2018-09-22T08:21:08.669538Z,773
2018-09-22T08:21:08.719538Z,744
2018-09-22T08:21:08.769538Z,731
2018-09-22T08:21:08.819538Z,676
2018-09-22T08:21:08.869538Z,653
2018-09-22T08:21:08.919538Z,622
2018-09-22T08:21:08.969538Z,564
2018-09-22T08:21:09.019538Z,538
2018-09-22T08:21:09.069538Z,526
2018-09-22T08:21:09.119538Z,487
2018-09-22T08:21:09.169538Z,444
2018-09-22T08:21:09.219538Z,413
2018-09-22T08:21:09.269538Z,358
2018-09-22T08:21:09.319538Z,342
2018-09-22T08:21:09.369538Z,359
2018-09-22T08:21:09.419538Z,330
2018-09-22T08:21:09.469538Z,272
2018-09-22T08:21:09.519538Z,253
2018-09-22T08:21:09.569538Z,257
2018-09-22T08:21:09.619538Z,219
2018-09-22T08:21:09.669538Z,180
2018-09-22T08:21:09.719538Z,141
2018-09-22T08:21:09.769538Z,98
2018-09-22T08:21:09.819538Z,52
2018-09-22T08:21:09.869538Z,28
2018-09-22T08:21:09.919538Z,-2
2018-09-22T08:21:09.969538Z,-47
2018-09-22T08:21:10.019538Z,-31
2018-09-22T08:21:10.069538Z,-71
2018-09-22T08:21:10.119538Z,-85
2018-09-22T08:21:10.169538Z,-86
2018-09-22T08:21:10.219538Z,-108
2018-09-22T08:21:10.269538Z,-86
2018-09-22T08:21:10.319538Z,-125
2018-09-22T08:21:10.369538Z,-107
2018-09-22T08:21:10.419538Z,-104
2018-09-22T08:21:10.469538Z,-120
2018-09-22T08:21:10.519538Z,-86
2018-09-22T08:21:10.569538Z,-93
2018-09-22T08:21:10.619538Z,-89
2018-09-22T08:21:10.669538Z,-99
2018-09-22T08:21:10.719538Z,-110
2018-09-22T08:21:10.769538Z,-102
2018-09-22T08:21:10.819538Z,-68
2018-09-22T08:21:10.869538Z,-56
2018-09-22T08:21:10.919538Z,-83
2018-09-22T08:21:10.969538Z,-46
2018-09-22T08:21:11.019538Z,-60
2018-09-22T08:21:11.069538Z,-35
2018-09-22T08:21:11.119538Z,8
2018-09-22T08:21:11.169538Z,-23
2018-09-22T08:21:11.219538Z,6
2018-09-22T08:21:11.269538Z,0
2018-09-22T08:21:11.319538Z,1
2018-09-22T08:21:11.369538Z,54
2018-09-22T08:21:11.419538Z,59
2018-09-22T08:21:11.469538Z,49
2018-09-22T08:21:11.519538Z,64
2018-09-22T08:21:11.569538Z,85
2018-09-22T08:21:11.619538Z,143
2018-09-22T08:21:11.669538Z,177
2018-09-22T08:21:11.719538Z,170
2018-09-22T08:21:11.769538Z,171
2018-09-22T08:21:11.819538Z,208
2018-09-22T08:21:11.869538Z,225
2018-09-22T08:21:11.919538Z,231
2018-09-22T08:21:11.969538Z,308
2018-09-22T08:21:12.019538Z,297
2018-09-22T08:21:12.069538Z,308
2018-09-22T08:21:12.119538Z,334
2018-09-22T08:21:12.169538Z,318
2018-09-22T08:21:12.219538Z,356
2018-09-22T08:21:12.269538Z,355
2018-09-22T08:21:12.319538Z,335
2018-09-22T08:21:12.369538Z,329
2018-09-22T08:21:12.419538Z,350
2018-09-22T08:21:12.469538Z,325
2018-09-22T08:21:12.519538Z,313
2018-09-22T08:21:12.569538Z,343
2018-09-22T08:21:12.619538Z,323
2018-09-22T08:21:12.669538Z,328
2018-09-22T08:21:12.719538Z,351
2018-09-22T08:21:12.769538Z,319
2018-09-22T08:21:12.819538Z,339
2018-09-22T08:21:12.869538Z,362
2018-09-22T08:21:12.919538Z,305
2018-09-22T08:21:12.969538Z,324
2018-09-22T08:21:13.019538Z,340
2018-09-22T08:21:13.069538Z,318
2018-09-22T08:21:13.119538Z,315
2018-09-22T08:21:13.169538Z,285
2018-09-22T08:21:13.219538Z,255
2018-09-22T08:21:13.269538Z,277
2018-09-22T08:21:13.319538Z,287
2018-09-22T08:21:13.369538Z,235
2018-09-22T08:21:13.419538Z,240
2018-09-22T08:21:13.469538Z,233
2018-09-22T08:21:13.519538Z,211
2018-09-22T08:21:13.569538Z,247
2018-09-22T08:21:13.619538Z,248
2018-09-22T08:21:13.669538Z,212
2018-09-22T08:21:13.719538Z,203
2018-09-22T08:21:13.769538Z,224
2018-09-22T08:21:13.819538Z,234
2018-09-22T08:21:13.869538Z,219
2018-09-22T08:21:13.919538Z,190
2018-09-22T08:21:13.969538Z,165
2018-09-22T08:21:14.019538Z,192
2018-09-22T08:21:14.069538Z,245
2018-09-22T08:21:14.119538Z,212
2018-09-22T08:21:14.169538Z,178
2018-09-22T08:21:14.219538Z,217
2018-09-22T08:21:14.269538Z,242
2018-09-22T08:21:14.319538Z,242
2018-09-22T08:21:14.369538Z,267
2018-09-22T08:21:14.419538Z,253
2018-09-22T08:21:14.469538Z,226
2018-09-22T08:21:14.519538Z,238
2018-09-22T08:21:14.569538Z,219
2018-09-22T08:21:14.619538Z,253
2018-09-22T08:21:14.669538Z,258
2018-09-22T08:21:14.719538Z,234
2018-09-22T08:21:14.769538Z,256
2018-09-22T08:21:14.819538Z,258
2018-09-22T08:21:14.869538Z,292
2018-09-22T08:21:14.919538Z,314
2018-09-22T08:21:14.969538Z,308
2018-09-22T08:21:15.019538Z,302
2018-09-22T08:21:15.069538Z,303
2018-09-22T08:21:15.119538Z,331
2018-09-22T08:21:15.169538Z,329
2018-09-22T08:21:15.219538Z,272
2018-09-22T08:21:15.269538Z,233
2018-09-22T08:21:15.319538Z,235
2018-09-22T08:21:15.369538Z,268
2018-09-22T08:21:15.419538Z,262
2018-09-22T08:21:15.469538Z,235
2018-09-22T08:21:15.519538Z,216
2018-09-22T08:21:15.569538Z,193
2018-09-22T08:21:15.619538Z,212
2018-09-22T08:21:15.669538Z,234
2018-09-22T08:21:15.719538Z,214
2018-09-22T08:21:15.769538Z,187
2018-09-22T08:21:15.819538Z,200
2018-09-22T08:21:15.869538Z,212
2018-09-22T08:21:15.919538Z,241
2018-09-22T08:21:15.969538Z,243
2018-09-22T08:21:16.019538Z,202
2018-09-22T08:21:16.069538Z,196
2018-09-22T08:21:16.119538Z,216
2018-09-22T08:21:16.169538Z,265
2018-09-22T08:21:16.219538Z,276
2018-09-22T08:21:16.269538Z,256
2018-09-22T08:21:16.319538Z,223
2018-09-22T08:21:16.369538Z,207
2018-09-22T08:21:16.419538Z,240
2018-09-22T08:21:16.469538Z,265
2018-09-22T08:21:16.519538Z,297
2018-09-22T08:21:16.569538Z,308
2018-09-22T08:21:16.619538Z,287
2018-09-22T08:21:16.669538Z,271
2018-09-22T08:21:16.719538Z,280
2018-09-22T08:21:16.769538Z,313
2018-09-22T08:21:16.819538Z,347
2018-09-22T08:21:16.869538Z,348
2018-09-22T08:21:16.919538Z,315
2018-09-22T08:21:16.969538Z,357
2018-09-22T08:21:17.019538Z,372
2018-09-22T08:21:17.069538Z,346
2018-09-22T08:21:17.119538Z,381
2018-09-22T08:21:17.169538Z,382
2018-09-22T08:21:17.219538Z,349
2018-09-22T08:21:17.269538Z,339
2018-09-22T08:21:17.319538Z,405
2018-09-22T08:21:17.369538Z,423
2018-09-22T08:21:17.419538Z,369
2018-09-22T08:21:17.469538Z,375
2018-09-22T08:21:17.519538Z,355
2018-09-22T08:21:17.569538Z,338
2018-09-22T08:21:17.619538Z,341
2018-09-22T08:21:17.669538Z,290
2018-09-22T08:21:17.719538Z,276
2018-09-22T08:21:17.769538Z,264
2018-09-22T08:21:17.819538Z,225
2018-09-22T08:21:17.869538Z,217
2018-09-22T08:21:17.919538Z,198
2018-09-22T08:21:17.969538Z,203
2018-09-22T08:21:18.019538Z,180
2018-09-22T08:21:18.069538Z,134
2018-09-22T08:21:18.119538Z,137
2018-09-22T08:21:18.169538Z,121
2018-09-22T08:21:18.219538Z,100
2018-09-22T08:21:18.269538Z,83
2018-09-22T08:21:18.319538Z,59
2018-09-22T08:21:18.369538Z,31
2018-09-22T08:21:18.419538Z,28
2018-09-22T08:21:18.469538Z,32
2018-09-22T08:21:18.519538Z,-16
2018-09-22T08:21:18.569538Z,-37
2018-09-22T08:21:18.619538Z,-38
2018-09-22T08:21:18.669538Z,-62
2018-09-22T08:21:18.719538Z,-72
2018-09-22T08:21:18.769538Z,-97
2018-09-22T08:21:18.819538Z,-108
2018-09-22T08:21:18.869538Z,-125
2018-09-22T08:21:18.919538Z,-135
2018-09-22T08:21:18.969538Z,-121
